"Story","Title","Result","Date","Stability","Duration (s)"
"MIS Leave Management > View Request Status","Click on Copy Option for Comp Off Tab","PENDING","2022-12-16T10:21:11.6194493+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Excel Option for Comp Off Tab","PENDING","2022-12-16T10:21:11.6384005+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Verify PDF option for Comp Off Tab","PENDING","2022-12-16T10:21:11.6643319+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Enter Comp Off Period Name in Search Box for Comp Off Tab","PENDING","2022-12-16T10:21:11.6822825+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Sort columns for Comp Off Tab","PENDING","2022-12-16T10:21:11.6992418+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Expand Details of Comp Off","PENDING","2022-12-16T10:21:11.7131991+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Navigate to Leave Management > View Request Status tab > Leave Tab","PENDING","2022-12-16T10:21:11.7291863+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date Range field is present for Leave Tab","PENDING","2022-12-16T10:21:11.7391303+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Invalid Date Range for Leave Tab","PENDING","2022-12-16T10:21:11.7502056+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Valid Date Range for Leave Tab","PENDING","2022-12-16T10:21:11.7640639+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Export Options for Leave Tab","PENDING","2022-12-16T10:21:11.7780267+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Print Option for Leave Tab","PENDING","2022-12-16T10:21:11.7912366+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Excel Option for Leave Tab","PENDING","2022-12-16T10:21:11.8071925+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Copy Option for Leave Tab","PENDING","2022-12-16T10:21:11.8201572+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify PDF option for Leave Tab","PENDING","2022-12-16T10:21:11.8341195+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Number of Entries displayed for Leave Tab","PENDING","2022-12-16T10:21:11.8500796+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Leave Period Name in Search Box for Leave Tab","PENDING","2022-12-16T10:21:11.8670338+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Sort columns for Leave Tab","PENDING","2022-12-16T10:21:11.8780045+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Page Next for Leave Tab","PENDING","2022-12-16T10:21:11.8908105+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Page Previous for Leave Tab","PENDING","2022-12-16T10:21:11.9067732+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Cancel Leave for Leave Tab","PENDING","2022-12-16T10:21:11.9307068+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Navigate to Leave Management > View Request Status tab > Out Duty/Tour","PENDING","2022-12-16T10:21:11.9586327+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date Range field is present for Out Duty/Tour","PENDING","2022-12-16T10:21:11.9676094+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Invalid Date Range for Out Duty/Tour","PENDING","2022-12-16T10:21:11.9795767+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Valid Date Range for Out Duty/Tour","PENDING","2022-12-16T10:21:11.9976207+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Export Options Option for Out Duty/Tour","PENDING","2022-12-16T10:21:12.0125029+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Print Option for Out Duty/Tour","PENDING","2022-12-16T10:21:12.026452+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Copy Option for Out Duty/Tour","PENDING","2022-12-16T10:21:12.0444062+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Excel Option for Out Duty/Tour","PENDING","2022-12-16T10:21:12.0613588+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify PDF option for Out Duty/Tour","PENDING","2022-12-16T10:21:12.0753209+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Sort columns for Out Duty/Tour","PENDING","2022-12-16T10:21:12.0912802+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Out Duty/Tour Period in Search Box for Out Duty/Tour","PENDING","2022-12-16T10:21:12.1032467+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Data is present for Out Duty/Tour","PENDING","2022-12-16T10:21:12.1152154+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on View button for Out Duty/Tour","PENDING","2022-12-16T10:21:12.1271846+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date in View Window for Out Duty/Tour","PENDING","2022-12-16T10:21:12.1401499+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Search in View Window for Out Duty/Tour","PENDING","2022-12-16T10:21:12.1551078+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Navigate to Leave Management > View Request Status tab > Work From Home","PENDING","2022-12-16T10:21:12.1750559+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date Range field is present for WFH Tab","PENDING","2022-12-16T10:21:12.1850308+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Invalid Date Range for WFH Tab","PENDING","2022-12-16T10:21:12.2000161+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Valid Date Range for WFH Tab","PENDING","2022-12-16T10:21:12.2129832+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Export Options Option for WFH Tab","PENDING","2022-12-16T10:21:12.2269445+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Print Option for WFH Tab","PENDING","2022-12-16T10:21:12.2389128+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Copy Option for WFH Tab","PENDING","2022-12-16T10:21:12.2539597+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Excel Option for WFH Tab","PENDING","2022-12-16T10:21:12.2668378+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify PDF option for WFH Tab","PENDING","2022-12-16T10:21:12.2811085+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Number of Entries displayed for WFH Tab","PENDING","2022-12-16T10:21:12.2989942+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter WFH Period Name in Search Box for WFH Tab","PENDING","2022-12-16T10:21:12.3149526+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Sort columns for WFH Tab","PENDING","2022-12-16T10:21:12.3309087+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Page Next for WFH Tab","PENDING","2022-12-16T10:21:12.3468673+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Page Previous for WFH Tab","PENDING","2022-12-16T10:21:12.3628229+05:30[Asia/Calcutta]","0.0","0.01"
